"","id","hhid","prov","male","age","marriage","edu","work","industry","insurance","rural","t_income","total_asset","t_asset","net_asset","fina_asset","risk_aver_a","finknow_int_a","finknow_inf_a","finknow_risk_a"
"182","2013008893_2","2013008893","上海市",0,69,1,3,0,0,1,0,10.77895628989,6617235,15.7051881669472,15.7051881669472,2135,5,2,1,0
"183","2013008901_1","2013008901","上海市",0,87,1,1,0,0,1,0,11.2130021060961,2560100,14.7555568781928,14.7555568781928,46250,5,2,0,0
"184","2013008904_2","2013008904","上海市",1,56,1,4,1,2,1,0,11.4222783959455,3633000,15.1055693112033,15.1055693112033,3000,5,1,1,0
"185","2013008905_1","2013008905","上海市",0,84,0,3,0,0,1,0,11.3144750026182,9576,9.16701524723781,9.16701524723781,3726,5,2,2,0
"186","2013008909_1","2013008909","上海市",1,88,1,2,0,0,1,0,6.10924758276437,2750330,14.8272314624433,14.8272314624433,44300,4,0,1,0
"187","2013008917_1","2013008917","上海市",0,75,1,6,0,0,1,0,11.2509761144141,4598500,15.3412407213249,15.3412407213249,580000,5,1,1,1
"188","2013008919_1","2013008919","上海市",0,29,1,7,1,9,1,0,13.7731738752161,10290487,16.1467304341928,15.9544569182443,2125987,3,1,1,1
"189","2013008927_1","2013008927","上海市",1,88,1,6,0,0,1,0,10.797532675463,4427830,15.3034201800231,15.3034201800231,700700,4,0,1,1
"190","2013008930_1","2013008930","上海市",1,38,1,7,1,3,1,0,12.8104364254481,11361306,16.2457239294381,16.2457239294381,1245306,4,1,1,1
"191","2013008938_1","2013008938","上海市",1,47,1,7,1,6,1,0,13.8109280744062,13528002,16.4202723174021,16.3474599730934,1861000,4,0,1,1
"192","2013008941_1","2013008941","上海市",1,57,0,6,1,2,1,0,12.0388367261543,9603748,16.077663996912,16.077663996912,1393238,3,2,1,1
"193","2013008948_1","2013008948","上海市",1,46,1,6,1,4,1,0,12.1969208957263,6965300,15.7564512367738,15.7564512367738,778100,3,1,1,0
"194","2013008949_3","2013008949","上海市",0,47,0,7,0,0,1,0,11.3621025752356,8397000,15.9433850571657,15.9433850571657,368000,5,2,1,0
"195","2013008955_1","2013008955","上海市",1,62,1,4,0,0,1,0,12.2446681632895,4500227.5,15.3196385090182,15.3196385090182,1450547.375,4,0,1,1
"196","2013008956_2","2013008956","上海市",1,49,1,5,1,4,1,0,12.0338004245892,6271900,15.6515898970077,15.6355172901304,473400,5,0,1,2
"197","2013008958_1","2013008958","上海市",1,53,1,3,1,2,1,0,13.1448233776182,1919722,14.467690941854,14.467690941854,216703,5,0,1,0
"198","2013008962_2","2013008962","上海市",1,75,1,2,0,0,1,0,11.6615868202715,3080981,14.9407586107308,14.9407586107308,58581,5,0,0,0
"199","2013008968_2","2013008968","上海市",1,64,1,4,0,0,1,0,12.6802861507994,7851103,15.8761645894422,15.8761645894422,312103,3,1,1,0
"200","2013008969_2","2013008969","上海市",1,45,1,4,1,6,1,0,12.2123143753425,3416102,15.0440106929296,15.0440106929296,362102,1,2,1,0
"201","2013008970_1","2013008970","上海市",1,66,1,3,0,0,1,0,10.8855660249483,2865451.5,14.8682364873378,14.8682364873378,150331.40625,1,2,2,0
"202","2013008972_1","2013008972","上海市",1,44,1,2,1,3,1,0,11.0362964361559,1636034,14.307785578325,14.307785578325,76135,3,1,1,0
"203","2013008973_2","2013008973","上海市",0,64,1,3,0,0,1,0,11.4215993382762,3565613,15.086846546558,15.086846546558,150710,5,1,2,2
"204","2013008974_2","2013008974","上海市",0,54,1,3,0,0,1,0,10.7700626921644,2618992,14.7783000688842,14.7783000688842,174303,5,0,1,0
"205","2013008979_1","2013008979","上海市",1,50,1,3,1,3,1,0,11.6867106907419,135000,11.8130300574206,11.8130300574206,108000,5,0,0,0
"206","2013008981_1","2013008981","上海市",1,40,1,3,1,0,1,0,11.5553621551675,1540450,14.2475851394976,13.9425396060928,73450,3,2,1,1
"207","2013008990_2","2013008990","上海市",0,56,1,3,0,0,1,0,12.1407765041375,3921481,15.1819799465383,15.1819799465383,440370,3,0,1,2
"208","2013008992_2","2013008992","上海市",1,56,1,3,1,13,1,0,11.6016503730266,1800519,14.4035855146397,14.4035855146397,19800,5,1,1,0
"209","2013008995_1","2013008995","上海市",1,64,1,2,0,0,1,0,11.6710226328733,3020646,14.9209812737609,14.9209812737609,453311,5,2,2,0
"210","2013008998_21","2013008998","上海市",1,71,1,2,0,0,1,0,7.60787807327851,526976,13.1749102856895,13.1749102856895,8000,5,2,0,0
"211","2013009000_2","2013009000","上海市",1,50,1,3,1,12,1,0,12.3077580568825,1811461.375,14.4096444669812,14.4096444669812,446561.40625,4,2,2,0
"212","2013009001_1","2013009001","上海市",1,54,1,3,1,6,1,0,11.557898830613,1112308,13.9219476938585,13.9219476938585,36308,4,0,0,2
"213","2013009005_1","2013009005","上海市",1,80,1,2,0,0,1,0,9.99424191580459,632440,13.3573406334241,13.3573406334241,2000,4,0,0,0
"214","2013009007_2","2013009007","上海市",1,69,1,3,0,0,1,0,11.8040042620157,1568360,14.2655410453771,14.2655410453771,3767,4,2,0,0
"215","2013009009_1","2013009009","上海市",1,68,1,3,1,3,1,0,11.0640099109881,1152284.125,13.957256726113,13.957256726113,144784.09375,5,1,1,0
"216","2013009010_2","2013009010","上海市",0,76,1,2,1,0,1,0,11.4027645569545,968905,13.7839218468511,13.7839218468511,958000,5,2,2,0
"217","2013009011_2","2013009011","上海市",1,52,1,2,1,0,1,0,10.6327255532404,163656,12.0055219428686,12.0055219428686,42105,3,0,1,1
"218","2013009012_4","2013009012","上海市",0,72,1,2,1,0,0,0,11.2101094499337,1006720,13.822208079412,13.822208079412,6000,5,2,2,0
"219","2013009013_1","2013009013","上海市",1,42,1,3,1,2,1,0,11.9208542025164,992802,13.8082865273749,13.3579128559868,278800,5,2,1,0
"220","2013009015_1","2013009015","上海市",1,64,1,4,1,11,1,0,11.2593791841189,1913752,14.4645762710221,14.4645762710221,205252,4,2,1,2
"221","2013009016_1","2013009016","上海市",1,63,1,6,1,4,1,0,11.9461678540778,1815387.875,14.4118097080835,14.4118097080835,238415.859375,4,0,0,0
"222","2013009018_1","2013009018","上海市",1,65,1,2,1,2,1,0,11.9894484221419,1570765,14.2670733197978,14.2670733197978,35894,5,2,2,2
"223","2013009020_1","2013009020","上海市",1,61,0,4,0,0,1,0,11.3168866300275,1575885,14.2703275771944,14.218228562904,138569,5,2,0,0
"224","2013009021_31","2013009021","上海市",1,68,1,3,0,0,1,0,10.7337845712433,4089802,15.2240071160892,15.2240071160892,80800,3,2,1,0
"225","2013009027_1","2013009027","上海市",1,61,1,7,1,13,1,0,12.9360337992128,4847839.5,15.3940436997476,15.3940436997476,2988639.5,4,0,1,0
"226","2013009038_2","2013009038","上海市",1,75,1,3,0,0,1,0,11.0615472998477,2470480,14.719923021708,14.719923021708,49050,5,1,1,0
"227","2013009044_1","2013009044","上海市",1,52,1,3,1,7,1,0,12.6426228985167,6106317,15.6248343670774,15.6248343670774,75316,3,1,0,0
"228","2013009074_2","2013009074","上海市",1,71,1,2,0,0,1,0,10.6857439081678,3003230,14.9151989341092,14.9151989341092,600,5,2,2,0
"229","2013009078_2","2013009078","上海市",1,40,1,6,1,3,1,0,13.1806190778939,1198549,13.9966222164597,13.9966222164597,826549,4,2,2,2
"230","2013009081_5","2013009081","上海市",1,59,1,3,0,0,1,0,10.7573708242817,9681478,16.0857251335479,16.0857251335479,402977.96875,5,2,1,0
"231","2013009096_1","2013009096","上海市",0,36,1,6,1,13,1,0,12.5305843536326,6414757,15.6741116753456,15.6140420452294,309023.875,4,1,1,1
"232","2013009101_1","2013009101","上海市",1,37,1,7,1,11,1,0,12.2248943997708,3716598,15.1283192916953,15.1283192916953,144598,3,0,0,1
"233","2013009118_2","2013009118","上海市",1,38,1,6,1,2,1,0,13.1020627061048,10665017,16.1824795038854,16.0309042941369,341017,3,1,1,1
"234","2013009121_2","2013009121","上海市",1,35,1,7,1,11,1,0,12.7598456835109,6959665,15.7556418989683,15.7448070324615,566465,3,0,1,0
"235","2013009124_2","2013009124","上海市",1,59,1,3,1,13,1,0,11.3238234099661,133535.859375,11.8021253303039,11.8021253303039,86327.859375,5,1,1,2
"236","2013009129_2","2013009129","上海市",1,71,1,2,0,0,1,0,10.5194870495433,1993170,14.5052368941021,14.5052368941021,75750,5,2,2,0
"237","2013009134_2","2013009134","上海市",1,50,1,3,1,0,1,0,11.3965757083192,7928427,15.8859652132792,15.8668646906224,79355,5,0,1,0
"238","2013009149_2","2013009149","上海市",1,63,1,3,0,0,1,0,11.0683556369813,834020,13.6340126618687,13.6340126618687,27500,5,0,1,0
"239","2013009166_2","2013009166","上海市",1,48,1,3,1,6,1,0,11.6439537273766,1187444,13.9873136558842,13.7615231112897,112744,4,1,0,0
"240","2013009176_1","2013009176","上海市",1,62,1,3,1,3,1,0,11.0909040545463,491133,13.1044702458602,13.1044702458602,76133,4,2,2,2
"241","2013009190_1","2013009190","上海市",1,76,1,3,0,0,1,0,10.5731101880491,1236600,14.0278762361066,14.0278762361066,221500,5,1,0,0
"242","2013009248_5","2013009248","江苏省",1,48,1,3,1,0,1,0,12.4624188376721,5919343,15.5937360209718,15.5237693894305,606443,3,0,1,0
"243","2013009255_1","2013009255","江苏省",1,58,1,4,0,0,1,0,11.4513904288524,3741017,15.1348680575595,15.1348680575595,1172016,5,1,1,1
"244","2013009256_1","2013009256","江苏省",0,81,0,2,0,0,1,0,10.4573726657626,14600,9.58877680769643,9.58877680769643,3000,5,2,1,0
"245","2013009257_1","2013009257","江苏省",1,28,1,8,1,4,1,0,12.9658265195841,10507200,16.1675712944188,16.1675712944188,1449200,2,1,1,1
"246","2013009271_1","2013009271","江苏省",1,65,1,3,0,0,1,0,10.9928943845561,2386674,14.6854113228897,14.6854113228897,345674,1,0,1,1
"247","2013009276_1","2013009276","江苏省",1,50,1,7,1,0,1,0,11.972802997917,5673909.5,15.5513889442766,15.5513889442766,560980.5625,2,0,1,0
"248","2013009290_1","2013009290","江苏省",0,48,1,7,1,11,1,0,13.9321088921389,11240458,16.2350301489306,16.1913886768478,1605258,3,0,1,1
"249","2013009291_1","2013009291","江苏省",1,69,1,4,0,0,1,0,11.289781913656,3124900,14.9549128406406,14.9549128406406,106000,4,2,1,0
"250","2013009327_2","2013009327","江苏省",0,59,1,3,0,0,0,0,11.8337037649112,1025950,13.8411295705819,13.8214429266174,1050,5,0,1,0
"251","2013009331_1","2013009331","江苏省",1,72,1,3,0,0,1,0,11.3366058603719,1609450,14.2914030636901,14.2914030636901,72000,5,0,2,0
"252","2013009332_1","2013009332","江苏省",0,67,0,3,0,0,1,0,10.5453414387085,3850,8.25582842728183,8.25582842728183,3000,5,2,2,0
"253","2013009343_1","2013009343","江苏省",0,59,0,4,0,0,1,0,10.7522486276167,2617578.75,14.7777603072341,14.7777603072341,206478.671875,4,1,1,0
"254","2013009347_1","2013009347","江苏省",1,69,1,3,0,0,1,0,10.7663775076832,4361250,15.2882692714831,15.2882692714831,1000,5,2,2,0
"255","2013009360_2","2013009360","江苏省",0,68,1,3,0,0,1,0,11.5384957410818,1941750,14.4791001862819,14.4791001862819,98850,4,1,1,1
"256","2013009361_32","2013009361","江苏省",1,49,1,2,1,2,1,0,13.0008512488785,2680281,14.8014321977369,14.6993942070944,352943,2,1,0,0
"257","2013009413_2","2013009413","江苏省",1,79,1,2,0,0,1,0,12.0546681913709,1909720,14.4624671924178,14.4624671924178,106500,5,2,2,0
"258","2013009416_2","2013009416","江苏省",1,71,1,3,0,0,1,0,11.6547114445559,2719700,14.8160321380717,14.8160321380717,1160000,3,0,1,0
"259","2013009419_1","2013009419","江苏省",0,52,1,4,0,0,1,0,11.2455197637894,3039600,14.9272364857778,14.9272364857778,513100,2,2,1,0
"260","2013009427_1","2013009427","江苏省",0,73,0,4,0,0,1,0,11.6617979539092,1084200,13.8963529458084,13.8963529458084,21800,4,0,1,0
"261","2013009434_1","2013009434","江苏省",1,87,0,7,0,0,1,0,11.0020998412042,14500,9.58190392840867,9.58190392840867,2500,5,2,1,0
"262","2013009435_1","2013009435","江苏省",1,67,0,4,0,0,1,0,10.6164373603923,22240,10.0096477483645,10.0096477483645,20000,5,2,2,0
"263","2013009437_2","2013009437","江苏省",1,74,1,3,0,0,1,0,11.5335855676665,1826832,14.4180938771091,14.4180938771091,25392,5,0,1,0
"264","2013009442_2","2013009442","江苏省",0,84,1,2,0,0,1,0,11.8665181636677,6942500,15.7531724981631,15.7531724981631,112000,5,1,2,0
"265","2013009449_1","2013009449","江苏省",1,51,1,4,1,11,1,0,11.7629446102898,2298132.25,14.6476072857784,14.6476072857784,1275282.25,3,1,1,1
"266","2013009450_2","2013009450","江苏省",0,56,1,4,0,0,1,0,11.4075649493124,1461000,14.1946316907328,14.1946316907328,411000,5,0,0,0
"267","2013009451_2","2013009451","江苏省",1,66,1,3,0,0,1,0,11.3223701032492,3721102.25,15.1295304861235,15.1295304861235,182102.34375,5,0,0,0
"268","2013009456_1","2013009456","江苏省",1,71,0,5,0,0,1,0,10.8284406574889,1538400,14.2462534732567,14.2462534732567,15100,5,0,0,2
"269","2013009457_1","2013009457","江苏省",1,44,1,7,1,4,1,0,11.6631283625494,2953691,14.8985661326752,14.8985661326752,419491,2,1,1,1
"270","2013009467_1","2013009467","江苏省",1,72,1,6,0,0,1,0,11.4592609403845,2444021.75,14.7091554985794,14.7091554985794,769271.8125,4,1,1,1
"271","2013009469_1","2013009469","江苏省",1,56,1,3,0,0,1,0,10.9681982895286,3710550,15.1266906715744,15.1266906715744,836050,4,1,1,2
"272","2013009473_1","2013009473","江苏省",0,76,1,3,0,0,1,0,11.3096703215867,2111000,14.5626723268305,14.5626723268305,6100,5,0,2,0
"273","2013009475_1","2013009475","江苏省",1,65,0,3,1,7777,1,0,10.7448391977458,384500,12.8596990679278,12.8596990679278,78700,5,0,0,0
"274","2013009476_2","2013009476","江苏省",0,73,0,3,0,0,1,0,10.5597723774553,3123671,14.9545194706955,14.9545194706955,64075,3,1,1,1
"275","2013009478_1","2013009478","江苏省",1,77,0,6,0,0,1,0,11.165210262403,2529200,14.7434136051666,14.7434136051666,177000,5,0,1,0
"276","2013009480_1","2013009480","江苏省",1,69,1,4,0,0,1,0,11.1331792718922,268020,12.4988168835742,12.4988168835742,109200,1,1,1,1
"277","2013009481_1","2013009481","江苏省",1,60,0,2,0,0,1,0,9.90368753253879,1898550,14.4566009948887,14.4566009948887,97450,5,2,2,0
"278","2013009540_2","2013009540","江苏省",1,62,1,5,0,0,1,0,11.0979401834779,667574.875,13.4114068352503,13.4114068352503,249574.90625,4,0,1,2
"279","2013009541_2","2013009541","江苏省",1,58,1,4,1,4,1,0,11.7569690803922,927100,13.7398167135951,13.7398167135951,70000,4,1,1,2
"280","2013009543_2","2013009543","江苏省",1,35,1,3,1,0,1,0,11.5611202138199,965710,13.7806188610842,13.3530146749288,28000,5,0,0,0
"281","2013009545_1","2013009545","江苏省",1,43,1,7,1,11,1,0,11.4814863961348,1029400,13.8444866662008,13.4999775573567,124600,4,1,1,0
"282","2013009547_1","2013009547","江苏省",1,45,1,6,1,2,1,0,11.2960124634067,996424,13.8119281487922,13.7604459505809,133800,3,1,1,0
"283","2013009550_5","2013009550","江苏省",1,88,1,1,0,0,1,0,12.2102140580307,994078,13.809570953385,13.809570953385,287578,5,2,2,0
"284","2013009553_2","2013009553","江苏省",1,69,1,5,1,11,1,0,12.1513788391075,1519840,14.234115624124,14.234115624124,387770,5,1,1,1
"285","2013009565_5","2013009565","江苏省",1,68,1,1,0,0,1,1,8.69617584694468,19439,9.87503663636211,9.87503663636211,3239,5,2,2,2
"286","2013009566_5","2013009566","江苏省",1,67,1,1,1,0,1,1,11.1660028124742,229730,12.3446599852862,11.2864012054965,7530,5,2,2,2
"287","2013009568_2","2013009568","江苏省",1,65,1,1,1,0,1,1,8.79026911147866,7380,8.90652891759452,-7.90838715929004,200,5,2,0,2
"288","2013009569_1","2013009569","江苏省",1,63,1,1,1,0,1,1,8.33663008763715,169300,12.0394275681212,12.0394275681212,53000,5,0,1,0
"289","2013009570_1","2013009570","江苏省",1,77,1,6,1,0,1,1,11.1932710132752,552500,13.222208712374,13.222208712374,22000,3,0,1,0
"290","2013009571_1","2013009571","江苏省",1,59,1,2,1,12,1,1,11.0581650651372,531860,13.1841355757969,13.1797073295865,214340,5,0,0,0
"291","2013009572_2","2013009572","江苏省",1,84,1,1,0,0,1,1,10.4558772953798,116260,11.6635843412553,11.6635843412553,200,5,2,2,2
"292","2013009575_1","2013009575","江苏省",1,59,0,3,1,0,1,1,10.4329091935842,324420,12.6897942516041,12.6897942516041,302300,5,0,1,0
"293","2013009578_2","2013009578","江苏省",1,61,1,4,1,0,1,1,-6.5510803350434,15100,9.62245002280302,9.62245002280302,3900,5,2,1,2
"294","2013009579_1","2013009579","江苏省",1,75,1,2,0,0,1,1,9.0595174822416,13684,9.52398254609749,9.52398254609749,84,5,2,2,2
"295","2013009580_2","2013009580","江苏省",1,82,1,1,0,0,1,1,7.60090245954208,46413,10.7453348713872,10.7453348713872,0,5,2,2,2
"296","2013009581_1","2013009581","江苏省",1,68,1,2,1,0,1,1,8.77183540978982,216030,12.283172565911,12.283172565911,2930,5,2,2,2
"297","2013009582_1","2013009582","江苏省",0,67,1,1,1,0,1,1,7.64204440287326,528300,13.1774195831524,12.8166531024332,2000,5,2,2,2
"298","2013009584_1","2013009584","江苏省",1,63,1,1,1,0,1,1,7.17011954344963,14280,9.56661523589358,9.56661523589358,3400,5,2,2,2
"299","2013009586_1","2013009586","江苏省",1,64,1,3,0,0,1,1,9.27612811251419,562500,13.2401464130607,13.2401464130607,45000,5,1,2,0
"300","2013009587_1","2013009587","江苏省",1,30,1,3,1,4,1,1,10.7135284845676,166101,12.0203513160529,12.0203513160529,6300,4,1,1,0
"301","2013009588_2","2013009588","江苏省",1,52,1,2,1,3,1,1,10.8292730659721,98075,11.4934877710778,11.4934877710778,25900,5,2,2,0
"302","2013009589_2","2013009589","江苏省",1,58,1,3,1,0,1,1,8.78874588193814,451014,13.0192536601316,13.0192536601316,27300,5,2,2,0
"303","2013009590_2","2013009590","江苏省",1,71,1,2,1,0,1,1,9.25913053614561,68060,11.1281449480549,11.1281449480549,0,5,2,2,2
"304","2013009591_1","2013009591","江苏省",1,70,1,2,1,0,1,1,8.18311807939475,105237,11.5639702284765,11.5639702284765,40037,5,2,2,0
"305","2013009594_1","2013009594","江苏省",1,73,1,2,1,0,1,1,8.67931204089267,120950,11.7031325160382,11.7031325160382,100,5,2,2,2
"306","2013009595_1","2013009595","江苏省",0,57,0,1,1,0,1,1,7.00674277120894,87228,11.3762806592726,11.3647502298933,4238,5,1,2,0
"307","2013009598_1","2013009598","江苏省",1,48,0,3,1,3,1,1,10.4876565705263,275060,12.5247445346687,12.5247445346687,5060,5,2,2,2
"308","2013009600_1","2013009600","江苏省",0,42,1,3,0,0,1,1,11.5531408755556,482760,13.0872749147318,12.9779385808015,23060,3,1,0,0
"309","2013009603_31","2013009603","江苏省",1,52,1,3,1,12,1,1,11.6583841932814,318439,12.6711862128886,12.6648857689736,9739,5,2,2,0
"310","2013009604_2","2013009604","江苏省",1,64,1,3,1,0,1,1,10.140888975597,107887,11.58883966206,10.9662481133084,500,5,2,1,2
"311","2013009605_2","2013009605","江苏省",0,52,1,2,0,0,1,1,11.235022091482,449011,13.0148026653107,13.0148026653107,100011,1,0,0,0
"312","2013009606_2","2013009606","江苏省",1,53,1,1,1,0,1,1,-9.37160851957231,676500,13.424687726593,13.424687726593,56000,3,2,0,2
"313","2013009607_1","2013009607","江苏省",1,66,1,3,1,0,1,1,9.18696938565294,251034,12.4333436671076,12.4333436671076,5034,5,2,2,2
"314","2013009608_1","2013009608","江苏省",0,54,0,2,1,0,1,1,9.47308917788275,395933,12.8890002840029,12.8890002840029,38433,3,1,2,0
"315","2013009609_1","2013009609","江苏省",1,65,0,2,0,0,1,1,6.92755790627832,13850,9.53604051161548,9.53604051161548,0,5,2,2,2
"316","2013009610_5","2013009610","江苏省",1,67,1,3,0,0,1,1,12.0049474023324,399610,12.8982443504684,12.8982443504684,66610,5,2,2,0
"317","2013009611_1","2013009611","江苏省",1,69,1,1,1,0,1,1,9.0825070004663,105000,11.5617156291397,11.5617156291397,35000,5,2,2,2
"318","2013009612_1","2013009612","江苏省",1,54,1,3,1,0,1,1,10.3917607718316,230376,12.3474680357115,12.3474680357115,23400,5,2,2,2
"319","2013009615_3","2013009615","江苏省",1,53,1,3,1,0,1,1,11.9456360219686,497046,13.1164378561278,13.1164378561278,46277,5,1,2,0
"320","2013009616_1","2013009616","江苏省",1,66,1,2,1,0,1,1,9.90747957380566,240900,12.392137188603,12.392137188603,5500,5,2,2,2
"321","2013009618_1","2013009618","江苏省",0,63,1,4,0,0,1,1,6.90775527898214,159500,11.979799201207,10.9937315915337,30200,5,2,2,0
"322","2013009619_1","2013009619","江苏省",1,60,0,2,1,0,1,1,9.53741141265633,127212,11.7536102650611,11.6717395399621,1122,5,2,2,0
"323","2013009659_1","2013009659","江苏省",1,67,1,2,1,0,1,1,11.5781980915864,490458,13.10309492741,13.10309492741,82500,5,2,1,0
"324","2013009660_2","2013009660","江苏省",1,42,1,3,1,3,1,1,11.7850610648358,731460,13.5027978157872,13.5027978157872,485660,4,0,0,2
"325","2013009661_21","2013009661","江苏省",1,54,1,3,1,11,1,1,12.5620726117227,3061502,14.9344162031745,14.927862030313,143002,5,2,2,2
