"","id","hhid","prov","male","age","marriage","edu","edu_p","health","work","industry","insurance","rural","total_income","t_income","total_asset","t_asset","nasset","net_asset","fina_asset","house_asset","risk_aver","finknow","finknow_int","finknow_inf","finknow_risk","finance_inf","ind_business","house","numhouse","cash","current_dep","time_dep","stock","stock_a","bond","bond_a","fund","fund_a","inter_fin","inter_fin_a","fin_planning","fin_planning_a","derivative","der_a","golden","golden_a","nonrmb","nonrmb_a","riskasset","pro_stock","fin_market","pro_fin_market","t_income2","age2"
"2456","2019009764_1","2019009764","上海市",0,66,0,3,3,3,0,0,1,0,42712.5,10.6622468964235,384861,12.8606375091186,384861,12.8606375091186,278861,0,5,0,0,0,0,1,0,0,1,2000,175000,0,0,0,0,0,0,0,0,0,1,1e+05,0,0,0,0,0,0,1e+05,0,1,0.3586,113.683508880294,4356
"2457","2019009765_1","2019009765","上海市",0,68,1,5,5,4,0,0,1,0,119184.0390625,11.6884241241655,6930010,15.7513718141665,6930010,15.7513718141665,359010.1875,6500000,3,3,1,1,1,4,0,1,1,0,84169,79830,1,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000,0.0279,1,0.0279,136.619258506375,4624
"2458","2019009766_2","2019009766","上海市",0,63,1,3,3,3,0,0,1,0,25237,10.1360664506368,8813752,15.9918237869335,8813752,15.9918237869335,124751,8500000,4,1,0,1,0,1,0,1,2,30000,50000,0,1,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20000,0.1603,1,0.1603,102.739843091725,3969
"2459","2019009770_1","2019009770","上海市",0,64,1,6,6,4,0,0,1,0,298070,12.6050836372319,9556492,16.0727312720799,9556492,16.0727312720799,31500,9400041,5,1,0,1,0,1,0,1,2,0,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,158.888133501611,4096
"2460","2019009771_1","2019009771","上海市",0,37,1,6,6,4,1,9,1,0,422650,12.9542996923571,7426276,15.8205350797401,7426276,15.8205350797401,1067768,6e+06,3,2,1,1,0,3,0,1,1,10000,0,7e+05,0,0,0,0,0,0,1,8000,0,0,0,0,0,0,0,0,8000,0,1,0.0075,167.813880519403,1369
"2461","2019009773_2","2019009773","上海市",0,46,1,5,5,5,0,0,1,0,151994.09375,11.9315969421656,8524130,15.9584115231402,8524130,15.9584115231402,373630,8e+06,4,2,1,1,0,2,0,1,2,10000,84029,80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,142.363005590295,2116
"2462","2019009775_2","2019009775","上海市",0,66,1,4,4,3,0,0,1,0,164510,12.0107266376135,8536951,15.9599144762548,8536951,15.9599144762548,1450850,7e+06,1,3,1,1,1,3,0,1,1,10000,40000,4e+05,1,0,0,0,0,0,1,0,1,1e+06,0,0,0,0,0,0,1e+06,0,1,0.6893,144.257554363478,4356
"2463","2019009779_1","2019009779","上海市",1,39,1,7,7,3,1,2,1,0,372327,12.8275277793908,2502572,14.7328295609864,2360135,14.6742293787556,495585,1864487,3,3,1,1,1,2,0,1,1,18369,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,34,0,1,1e-04,164.545468931041,1521
"2464","2019009782_2","2019009782","上海市",0,69,1,4,4,3,0,0,1,0,190493.25,12.1573720398503,493524,13.109326768892,493524,13.109326768892,90717,377917,3,2,1,1,0,2,0,1,1,20000,0,66417,0,0,0,0,0,0,1,206,0,0,0,0,0,0,0,0,206,0,1,0.0023,147.801694915333,4761
"2465","2019009783_2","2019009783","上海市",1,60,1,3,3,3,1,2,1,0,399500,12.8979690441885,9544602,16.071486317049,9544602,16.071486317049,2339601.75,7e+06,4,2,1,0,1,2,0,1,3,1500,1e+06,2e+05,1,1e+05,0,0,0,0,1,0,1,8e+05,0,0,0,0,0,0,9e+05,0.0427,1,0.3847,166.357605464844,3600
"2466","2019009785_1","2019009785","上海市",1,71,1,3,3,3,0,0,1,0,98253,11.4953010636165,1885412,14.4496569226211,1885412,14.4496569226211,28000,1853962,5,0,0,0,0,1,0,1,1,8000,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.141946543182,5041
"2467","2019009786_1","2019009786","上海市",0,44,1,7,7,4,1,6,1,0,131376.71875,11.785824190872,6227779,15.6445303263995,6227779,15.6445303263995,91779,6e+06,5,0,0,0,0,1,0,1,1,20000,11632,0,0,0,0,0,1,23606,1,0,0,0,0,0,0,0,0,0,23606,0,1,0.2572,138.905651858143,1936
"2468","2019009796_1","2019009796","上海市",0,58,1,4,4,2,0,0,1,0,88040,11.3855465356404,3599661,15.0963502323257,3599661,15.0963502323257,589735.875,3e+06,4,3,1,1,1,4,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,1,5e+05,0,0,0,0,0,0,5e+05,0,1,0.8478,129.630669915233,3364
"2469","2019009799_1","2019009799","上海市",0,62,1,6,6,5,0,0,1,0,120350,11.6981594432112,5130950,15.4508013851875,5130950,15.4508013851875,125000,5e+06,5,0,0,0,0,1,0,1,1,10000,1e+05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,136.846934358792,3844
"2470","2019009800_1","2019009800","上海市",0,62,1,5,1,2,0,0,1,0,129201.75,11.7691304151305,6532288,15.6922678227313,6532288,15.6922678227313,421787.8125,6e+06,4,2,0,1,1,3,0,1,1,1500,500,0,0,0,0,0,0,0,0,0,1,50000,0,0,0,0,0,0,50000,0,1,0.1185,138.512430728351,3844
"2471","2019009803_1","2019009803","上海市",0,64,1,4,4,3,0,0,1,0,101844,11.5311975097577,8487128,15.954061220728,8187128,15.9180737227789,436128.4375,8e+06,5,1,0,1,0,3,0,1,1,200,30000,0,1,481,0,0,0,0,1,12000,1,220446,0,0,0,0,0,0,232927,0.0011,1,0.5341,132.968516009042,4096
"2472","2019009805_5","2019009805","上海市",1,69,1,3,3,4,0,0,1,0,296850,12.6009822396988,5787647.5,15.571236463013,5637647.5,15.5449774265306,594147.5,5e+06,4,2,0,1,1,3,0,1,1,10000,1e+05,0,1,1e+05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1e+05,0.1683,1,0.1683,158.784753405205,4761
"2473","2019009807_1","2019009807","上海市",1,70,1,5,5,3,0,0,1,0,95524.5,11.4671380380695,2576495,14.7619405061314,2576495,14.7619405061314,107250,2467755,4,2,1,1,0,2,0,1,1,250,7000,1e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.495254784141,4900
"2474","2019009809_2","2019009809","上海市",1,34,1,7,7,4,1,11,1,0,239050,12.3844280140542,7151200,15.7827907327558,6851200,15.7399343773775,112100,7e+06,5,0,0,0,0,1,0,1,2,2000,1e+05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,153.374057235292,1156
"2475","2019009813_2","2019009813","上海市",1,73,1,5,5,3,0,0,1,0,90000,11.4075649493124,5508089,15.5217282970153,5508089,15.5217282970153,2739,5500000,5,0,0,0,0,1,0,1,1,2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.132538072781,5329
"2476","2019009818_1","2019009818","上海市",1,73,0,4,4,2,0,0,1,0,62605,11.044600426103,74500,11.2185544043677,74500,11.2185544043677,65700,0,5,1,0,1,0,1,0,0,1,20000,30000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,121.983198572276,5329
"2477","2019009820_1","2019009820","上海市",1,59,1,4,4,2,0,0,1,0,106750,11.5782449310909,406375.4375,12.9150327341974,406375.4375,12.9150327341974,380975.4375,0,5,2,0,1,1,1,0,0,1,1000,0,50000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,134.055755684331,3481
"2478","2019009822_2","2019009822","上海市",1,66,1,4,4,2,0,0,1,0,86450,11.3673214911114,146800,11.8968263951626,146800,11.8968263951626,117400,0,5,1,0,0,1,3,0,0,1,7000,0,70000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129.215997882284,4356
"2479","2019009823_1","2019009823","上海市",1,64,1,4,4,3,0,0,1,0,150651,11.9227211824388,289656,12.5764492909658,289656,12.5764492909658,190359,0,5,0,0,0,0,1,0,0,1,500,1e+05,0,0,0,0,0,0,0,1,40000,0,0,0,0,0,0,0,0,40000,0,1,0.2101,142.151280394176,4096
"2480","2019009824_1","2019009824","上海市",1,70,1,3,3,3,0,0,1,0,202324.171875,12.2176265013122,6467661,15.6823250864317,6467661,15.6823250864317,2736431,3700000,3,3,1,1,1,3,0,1,1,20000,48,0,1,40000,0,0,1,40000,1,0,0,0,0,0,0,0,0,0,80000,0.0146,1,0.0292,149.270397325565,4900
"2481","2019009825_1","2019009825","上海市",0,53,0,2,2,4,1,12,1,0,79000,11.2772031314492,1514400,14.2305298788773,1474400,14.2037616853378,5200,1500000,3,1,0,0,1,3,0,1,1,5000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.175310467967,2809
"2482","2019009829_1","2019009829","上海市",1,61,1,3,1,3,0,0,1,0,234354,12.3645880716925,2556553,14.7541704247561,2556553,14.7541704247561,551953,2e+06,3,3,1,1,1,3,0,1,1,3500,50000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,152.88303818264,3721
"2483","2019009830_2","2019009830","上海市",1,68,1,6,6,3,0,0,1,0,269568,12.5045759566135,635446,13.3620823935387,635446,13.3620823935387,608926,0,4,2,0,1,1,3,0,0,1,10000,0,0,1,10000,0,0,0,0,1,0,1,71286,0,0,0,0,0,0,81286,0.0164,1,0.1335,156.364419854717,4624
"2484","2019009835_1","2019009835","上海市",1,65,1,3,3,3,0,0,1,0,103185,11.5442787726282,96000,11.47210347045,96000,11.47210347045,82000,0,5,2,1,1,0,2,0,0,1,2000,10000,10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,133.270372380155,4225
"2485","2019009836_2","2019009836","上海市",1,27,1,6,6,5,1,5,1,0,135675,11.8180175989316,369500,12.8199060193704,369500,12.8199060193704,161800,1e+05,4,1,0,1,0,1,0,1,1,1500,50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,139.665539968657,729
"2486","2019009839_1","2019009839","上海市",0,32,1,6,6,4,1,0,1,0,219767,12.3003231731923,2231013,14.6179663003811,1981013,14.4991188880014,915274,9e+05,2,2,0,1,1,3,1,1,1,0,4e+05,1e+05,0,0,0,0,0,0,1,2e+05,0,0,0,0,0,0,0,0,2e+05,0,1,0.2185,151.297950164972,1024
"2487","2019009840_1","2019009840","上海市",0,71,1,5,5,3,0,0,1,0,-89965,-11.4071759847866,3382416.25,15.0341008789275,3382416.25,15.0341008789275,310616.25,3e+06,4,2,0,1,1,3,0,1,2,0,10000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130.123663947893,5041
"2488","2019009842_1","2019009842","上海市",1,62,0,3,1,4,1,2,1,0,182772.5,12.1159974890485,4419325,15.3014975274596,4419325,15.3014975274596,1505924,2888000,5,1,0,0,1,3,0,1,1,3000,175000,0,1,175000,0,0,0,0,0,0,1,350000,0,0,0,0,0,0,525000,0.1162,1,0.3486,146.797395154631,3844
"2489","2019009845_1","2019009845","上海市",1,32,1,7,7,4,1,11,1,0,326700,12.6967975975892,1331975,14.1021733611376,1231975,14.0241291306619,631475,350000,2,0,0,0,0,2,0,1,1,0,2e+05,0,1,0,0,0,0,0,1,0,1,50000,0,0,0,0,0,0,50000,0,1,0.0792,161.208669234146,1024
"2490","2019009846_1","2019009846","上海市",1,33,1,7,7,3,1,2,1,0,72200,11.1871953248809,1107952,13.9180238240513,1087952,13.8998075877778,399452,650000,2,3,1,1,1,4,0,1,1,0,50000,0,1,1e+05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1e+05,0.2503,1,0.2503,125.153339237037,1089
"2491","2019009847_3","2019009847","上海市",1,60,1,4,4,3,1,12,1,0,87731.5546875,11.3820369162409,230554,12.3482403873,230554,12.3482403873,223452,0,5,0,0,0,0,1,0,0,1,2000,1015,0,1,105,0,0,0,0,1,1000,0,0,0,0,0,0,0,0,1105,5e-04,1,0.0049,129.550764362671,3600
"2492","2019009848_1","2019009848","上海市",0,69,1,3,4,4,0,0,1,0,141622.84375,11.8609227731482,2634269,14.7841162821149,2634269,14.7841162821149,15669,2600000,5,0,0,0,0,1,0,1,1,4000,1669,0,0,0,0,0,0,0,1,10000,0,0,0,0,0,0,0,0,10000,0,1,0.6382,140.681489030586,4761
"2493","2019009855_1","2019009855","上海市",1,47,1,6,4,2,0,0,1,0,149444,11.9146770196997,4387304,15.2942254733937,4327304,15.2804552732679,570599,3800000,4,1,0,1,0,1,0,1,2,230000,150000,0,0,0,0,0,0,0,1,0,1,50000,0,0,0,0,0,0,50000,0,1,0.0876,141.959528483761,2209
"2494","2019009856_1","2019009856","上海市",0,66,1,3,3,3,0,0,1,0,95410.5,11.465943914273,2931837.5,14.8911399175333,2931837.5,14.8911399175333,106337.5625,2800000,5,0,0,0,0,1,0,1,1,100,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.467869845254,4356
"2495","2019009857_2","2019009857","上海市",1,69,1,3,3,2,0,0,1,0,100700,11.5199010787067,1154802,13.959439458671,1154802,13.959439458671,128851.96875,1e+06,5,0,0,0,0,1,0,1,1,4000,0,1e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.708120863187,4761
"2496","2019009859_2","2019009859","上海市",1,56,1,4,4,3,0,0,1,0,170855,12.0485705225527,3312904,15.013335704104,3312904,15.013335704104,658404,2600000,5,2,1,1,0,4,0,1,1,183,30000,0,1,1945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1945,0.003,1,0.003,145.168051636927,3136
"2497","2019009861_2","2019009861","上海市",1,58,0,3,3,2,1,4,1,0,87074.6640625,11.3745212372021,1612179,14.2930972380676,1612179,14.2930972380676,199150,1411679,5,0,0,0,0,1,0,1,1,1000,50585,59841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.379733375561,3364
"2498","2019009865_2","2019009865","上海市",0,68,1,3,3,3,0,0,1,0,131000,11.7829526021833,2322700,14.6582408600637,2322700,14.6582408600637,305200,2e+06,3,0,0,0,0,3,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,0,1,0.983,138.837972025298,4624
"2499","2019009868_1","2019009868","上海市",1,48,1,4,4,3,1,3,1,0,417817.5,12.9428000132973,5171231,15.458621322591,4571231,15.3352930920247,526231,4500000,5,0,0,0,0,3,0,1,2,2000,5000,0,1,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150000,0.285,1,0.285,167.516072184208,2304
"2500","2019009872_1","2019009872","上海市",0,62,0,4,4,3,0,0,1,0,45600,10.7276629955025,2304018,14.6501651132674,2304018,14.6501651132674,3055,2293763,5,0,0,0,0,1,0,1,1,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,115.082753345073,3844
"2501","2019009873_1","2019009873","上海市",1,62,1,4,4,4,0,0,1,0,35747.75,10.4842426090786,185066.078125,12.1284682193413,185066.078125,12.1284682193413,176632.078125,0,5,2,1,1,0,2,0,0,1,2000,2500,0,0,0,0,0,0,0,1,25653,0,0,0,0,0,0,0,0,25653,0,1,0.1452,109.919343086019,3844
"2502","2019009874_2","2019009874","上海市",1,55,0,5,5,3,1,2,1,0,112006.9375,11.6263160903232,2043907,14.5303737302491,2043907,14.5303737302491,24007,2e+06,5,0,0,0,0,1,0,1,1,700,4000,17529,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0.0039,1,0.0039,135.171225832108,3025
"2503","2019009876_1","2019009876","上海市",0,37,1,6,6,4,1,12,1,0,246835,12.4164753761935,5279000,15.4792472438058,5279000,15.4792472438058,1402000,3700000,3,1,1,0,0,2,0,1,2,10000,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,154.168860767621,1369
"2504","2019009878_1","2019009878","上海市",1,59,1,4,4,3,1,4,1,0,147820,11.9037505963389,4130273.5,15.2338541855049,4130273.5,15.2338541855049,2080673.5,2e+06,5,1,0,1,0,3,0,1,1,10000,450000,0,1,15000,0,0,1,191145,1,0,1,35000,0,0,0,0,0,0,241145,0.0072,1,0.1159,141.699278259838,3481
"2505","2019009879_1","2019009879","上海市",0,71,1,4,4,3,0,0,1,0,114782,11.650789956149,4292020,15.2722680425541,4229893,15.2576872551943,740020,3500000,5,2,0,1,1,3,0,1,1,5000,0,3e+05,1,2750,0,0,0,0,1,70,1,2e+05,0,0,0,0,0,0,202820,0.0037,1,0.2741,135.740906602302,5041
"2506","2019009881_2","2019009881","上海市",1,73,1,6,6,3,0,0,1,0,228600,12.3397290303428,3681000,15.1186950123612,3681000,15.1186950123612,1012500,2500000,3,3,1,1,1,2,0,1,1,10000,0,0,1,150000,0,0,0,0,1,0,1,750000,0,0,0,0,0,0,9e+05,0.1481,1,0.8889,152.268912542286,5329
"2507","2019009884_2","2019009884","上海市",1,84,1,2,2,5,0,0,1,0,72400,11.1899615783738,5591507,15.5367593973498,5391507,15.5003354956434,26456,5500000,5,0,0,0,0,1,1,1,2,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.215240125482,7056
"2508","2019009885_1","2019009885","上海市",1,66,1,6,6,2,0,0,1,0,98367,11.496460660939,3489236.25,15.0651934306882,3489236.25,15.0651934306882,383246.25,3e+06,4,3,1,1,1,5,0,1,1,21141,50000,25000,1,500,0,0,0,0,1,300,0,0,0,0,0,0,0,0,800,0.0013,1,0.0021,132.168607728518,4356
"2509","2019009886_1","2019009886","上海市",0,63,1,4,4,3,0,0,1,0,59335,10.9909546300992,3048200,14.9300618104339,3048200,14.9300618104339,485500,2500000,2,0,0,0,0,2,0,1,1,0,10000,0,0,0,0,0,1,70000,1,0,1,4e+05,0,0,0,0,0,0,470000,0,1,0.9681,120.8010836809,3969
"2510","2019009887_2","2019009887","上海市",0,61,1,4,4,3,0,0,1,0,202420.546875,12.2181027274239,3875426,15.170166150211,3875426,15.170166150211,847026,3e+06,5,2,1,1,0,1,0,1,1,15000,377299,0,1,20000,0,0,0,0,1,0,1,67274,0,0,0,0,0,0,87274,0.0236,1,0.103,149.282034257882,3721
"2511","2019009888_1","2019009888","上海市",1,64,1,3,3,2,0,0,1,0,59135,10.9875782446852,3794276.5,15.1490043050504,3794276.5,15.1490043050504,731526.5,3e+06,4,3,1,1,1,4,0,1,1,10000,10000,0,1,65000,0,0,0,0,1,0,1,4e+05,0,0,0,0,0,0,465000,0.0889,1,0.6357,120.72687568308,4096
"2512","2019009891_2","2019009891","上海市",0,66,1,3,3,5,0,0,1,0,100535,11.5182612045597,4348830.5,15.2854175163434,4348830.5,15.2854175163434,993680.625,3300000,5,1,1,0,0,2,0,1,1,3500,10000,3e+05,1,0,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,0,1,0.3019,132.670341176466,4356
"2513","2019009892_1","2019009892","上海市",1,83,1,2,2,5,0,0,1,0,92700,11.4371237515539,3040650,14.9275818663165,3040650,14.9275818663165,520000,2500000,5,1,1,0,0,1,0,1,1,20000,0,5e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.807799708359,6889
"2514","2019009893_2","2019009893","上海市",1,53,1,3,3,4,1,3,1,0,154590,11.9485317299904,4050981,15.2144696319739,4050981,15.2144696319739,506481,3500000,4,2,0,1,1,3,0,1,1,481,50000,0,0,0,0,0,0,0,1,20000,0,0,0,0,0,0,0,0,20000,0,1,0.0395,142.767410502587,2809
"2515","2019009894_2","2019009894","上海市",1,62,1,3,3,4,0,0,1,0,59328,10.9908366489255,3447830.5,15.0532557506247,3447830.5,15.0532557506247,45110.41796875,3400000,5,1,0,1,0,1,0,1,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.798490243364,3844
"2516","2019009898_1","2019009898","上海市",1,57,1,3,3,4,1,13,1,0,145091.453125,11.8851195337949,5663600,15.549570290393,5663600,15.549570290393,437950,5220000,5,1,0,1,0,1,0,1,2,0,700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,141.256066332593,3249
"2517","2019009899_1","2019009899","上海市",0,62,1,4,4,3,0,0,1,0,42035,10.6462578835694,200356.03125,12.2078512191799,200356.03125,12.2078512191799,189256.03125,0,5,1,1,0,0,1,0,0,1,2000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.342806923464,3844
"2518","2019009901_1","2019009901","上海市",1,73,1,3,3,4,0,0,1,0,73208.75,11.2010702283247,3004905,14.915756511475,3004905,14.915756511475,2500,3e+06,5,1,0,1,0,1,0,1,1,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.463974259863,5329
"2519","2019009902_1","2019009902","上海市",0,57,0,4,4,2,0,0,1,0,-2925,-7.98104975966596,2817247.5,14.851270902424,2817247.5,14.851270902424,289507.5,2500000,4,3,1,1,1,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,63.697155266264,3249
"2520","2019009903_1","2019009903","上海市",0,63,0,3,3,3,0,0,1,0,57435,10.9584091525795,2878950,14.8729362023021,2878950,14.8729362023021,25500,2850000,5,0,0,0,0,1,0,1,1,15000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.086731155338,3969
"2521","2019009904_2","2019009904","上海市",0,57,1,4,4,3,0,0,1,0,71703.5,11.1802948399012,3666660,15.1147917239111,3666660,15.1147917239111,394110.09375,3250000,5,2,0,1,1,3,0,1,1,4000,3000,170000,0,0,0,0,0,0,1,0,1,50000,0,0,0,0,0,0,50000,0,1,0.1269,124.998992707122,3249
"2522","2019009905_1","2019009905","上海市",1,72,1,5,5,3,0,0,1,0,226887,12.3322073751645,4711526,15.3655224050261,4071526,15.2195284257218,44885,4663891,5,0,0,0,0,1,0,1,2,500,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.083338744061,5184
"2523","2019009906_1","2019009906","上海市",1,67,1,3,3,4,0,0,1,0,101070,11.5235686250687,3895045.5,15.1752159188619,3895045.5,15.1752159188619,1106545.625,2700000,3,1,0,1,0,3,0,1,1,1000,20000,3e+05,1,0,0,0,1,0,1,0,1,5e+05,0,0,0,0,0,0,5e+05,0,1,0.4519,132.792633856668,4489
"2524","2019009908_2","2019009908","上海市",1,80,1,5,5,3,0,0,1,0,100707,11.5199705896969,2861300,14.8667866249761,2861300,14.8667866249761,24350,2800000,5,2,1,1,0,1,0,1,1,2000,2000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.709722387481,6400
"2525","2019009909_1","2019009909","上海市",0,37,1,7,7,4,1,12,1,0,3196000,14.9774105858683,4770200,15.3778987907067,4010200,15.2043516733507,164000,4600000,3,0,0,0,0,2,0,1,1,5000,0,0,0,0,0,0,0,0,1,10000,0,0,0,0,0,0,0,0,10000,0,1,0.061,224.32282785768,1369
"2526","2019009914_2","2019009914","上海市",1,61,1,4,4,3,0,0,1,0,120046,11.6956302816441,2199041,14.6035319142016,2199041,14.6035319142016,194991.015625,2e+06,5,0,0,0,0,1,0,1,1,1000,0,0,0,0,0,0,0,0,1,200,0,0,0,0,0,0,0,0,200,0,1,0.001,136.78776768491,3721
"2527","2019009919_2","2019009919","上海市",1,84,1,4,4,2,0,0,1,0,102600,11.5385932117188,296200,12.5987901808158,296200,12.5987901808158,290000,0,5,0,0,0,0,1,0,0,1,10000,0,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.139133305523,7056
"2528","2019009920_3","2019009920","上海市",1,61,1,4,4,5,1,12,1,0,174122.03125,12.0675116614034,3822341.5,15.1563737509158,3822341.5,15.1563737509158,1252608.375,2497432,5,2,1,1,0,2,0,1,1,0,400603,396328,1,1e+05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1e+05,0.0798,1,0.0798,145.624837698107,3721
"2529","2019009923_1","2019009923","上海市",1,70,1,3,3,3,0,0,1,0,134982.5,11.8129004193883,119585,11.691782694573,119585,11.691782694573,105505,0,4,1,0,1,0,1,0,0,1,1000,15000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,139.544616318384,4900
"2530","2019009925_1","2019009925","上海市",0,70,1,5,5,3,0,0,1,0,175649,12.076242964538,4598354,15.3412089713373,4598354,15.3412089713373,171780,4420274,5,1,0,1,0,1,0,1,3,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.835644138554,4900
"2531","2019009927_2","2019009927","上海市",1,67,1,3,3,3,0,0,1,0,240339.5,12.389807786077,2558179,14.7548062352169,2558179,14.7548062352169,518979,2e+06,5,1,0,1,0,3,0,1,1,0,25000,1e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.507336975934,4489
"2532","2019009929_1","2019009929","上海市",0,71,0,3,3,3,0,0,1,0,98049,11.4932226326944,2014270,14.5157674048442,2014270,14.5157674048442,8820,2e+06,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.094166484678,5041
"2533","2019009934_2","2019009934","上海市",0,74,1,7,7,3,0,0,1,0,121400,11.7068461576075,1825495,14.4173617410985,1825495,14.4173617410985,2895,1800000,5,2,1,1,0,1,0,1,1,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.05024695789,5476
"2534","2019009936_1","2019009936","上海市",1,63,1,3,3,3,0,0,1,0,163355,12.0036810256823,336865.65625,12.7274394837116,336865.65625,12.7274394837116,328020.65625,0,5,0,0,0,0,1,0,1,1,9000,0,0,0,0,0,0,0,0,1,65,0,0,0,0,0,0,0,0,65,0,1,2e-04,144.088358166325,3969
"2535","2019009938_2","2019009938","上海市",1,49,1,3,3,4,1,13,1,0,75688.5,11.2343815124295,2879050,14.8729709365849,2879050,14.8729709365849,57600,2800000,2,2,1,1,0,3,0,1,1,3000,25000,0,0,0,0,0,0,0,1,0,1,10000,0,0,0,0,0,0,10000,0,1,0.1736,126.211327966817,2401
"2536","2019009939_1","2019009939","上海市",0,85,0,4,4,3,0,0,1,0,148225,11.9064866685756,2572540,14.7604042956462,2572540,14.7604042956462,342840,2200000,4,1,0,1,0,3,0,1,1,3500,50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,141.764424788968,7225
"2537","2019009940_1","2019009940","上海市",1,72,1,5,5,5,0,0,1,0,102300,11.5356649519397,2352450,14.6709678962307,2352450,14.6709678962307,343000,2e+06,5,1,0,0,1,2,0,1,1,5000,0,20000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,133.07156588341,5184
"2538","2019009941_1","2019009941","上海市",1,68,1,5,5,5,0,0,1,0,90070,11.4083424247778,2156683.25,14.5840820671148,2156683.25,14.5840820671148,147633.34375,2e+06,5,1,0,1,0,3,0,1,1,1000,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,130.150276880985,4624
